"","strand","stop_pos","n","max_njunc","mean_njunc","mean_qwidth","mean_width","min_mapq","mean_mapq","file_name"
"4640","+",4786913,5,0,0,147,125,42,43.2,"Levo-2_R1_stop.bam"
"4641","+",4798137,9,0,0,139.222222222222,123.222222222222,44,44,"Levo-2_R1_stop.bam"
"4642","+",4811534,4,0,0,147,128,44,44,"Levo-2_R1_stop.bam"
"4643","+",4818746,2,0,0,147,114,42,42,"Levo-2_R1_stop.bam"
"4644","+",4891836,1,0,0,147,125,11,11,"Levo-2_R1_stop.bam"
"4645","+",4921594,2,0,0,126,99,42,42,"Levo-2_R1_stop.bam"
"4646","+",4923432,2,0,0,147,105,41,41,"Levo-2_R1_stop.bam"
"4647","+",4951674,6,0,0,147,112,42,42,"Levo-2_R1_stop.bam"
"4648","+",4952503,15,0,0,147,45.1333333333333,0,0,"Levo-2_R1_stop.bam"
"4649","+",4953940,1,0,0,147,50,0,0,"Levo-2_R1_stop.bam"
"4650","+",5009733,5,0,0,24,24,44,44,"Levo-2_R1_stop.bam"
"4651","+",5025401,2,0,0,147,147,44,44,"Levo-2_R1_stop.bam"
"4652","+",5052606,2,0,0,147,112,41,41.5,"Levo-2_R1_stop.bam"
"4653","+",5142944,15,0,0,128.533333333333,112.666666666667,44,44,"Levo-2_R1_stop.bam"
"4654","+",5154241,1,0,0,133,133,44,44,"Levo-2_R1_stop.bam"
"4655","+",5174422,9,0,0,26.6666666666667,26.6666666666667,22,38.2222222222222,"Levo-2_R1_stop.bam"
"4656","+",5294799,3,0,0,126,82,36,36,"Levo-2_R1_stop.bam"
"4657","+",5375395,1,0,0,147,88,28,28,"Levo-2_R1_stop.bam"
"4658","+",5378508,6,0,0,147,131,44,44,"Levo-2_R1_stop.bam"
"4659","+",5383510,2,0,0,147,135,44,44,"Levo-2_R1_stop.bam"
"4660","+",5458115,37,0,0,143.864864864865,41.7837837837838,22,22,"Levo-2_R1_stop.bam"
"4661","+",5527959,2,0,0,147,113,42,42,"Levo-2_R1_stop.bam"
"4662","+",5531962,1,0,0,147,53,22,22,"Levo-2_R1_stop.bam"
"4663","+",5536510,10,0,0,147,45.2,0,0,"Levo-2_R1_stop.bam"
"4664","+",5545610,7,0,0,147,147,44,44,"Levo-2_R1_stop.bam"
"4665","+",5565324,13,0,0,147,128,42,43.8461538461538,"Levo-2_R1_stop.bam"
"4666","+",5595331,25,0,0,147,43.32,22,22,"Levo-2_R1_stop.bam"
"4667","+",5599358,9,0,0,28,28,36,37.7777777777778,"Levo-2_R1_stop.bam"
"4668","+",5599359,830489,0,0,24.5940126840933,24.5850854135335,22,39.9220579682573,"Levo-2_R1_stop.bam"
"4669","+",5599360,383,0,0,25.7362924281984,24.8067885117493,22,32.3133159268929,"Levo-2_R1_stop.bam"
"4670","+",5599361,548,0,0,27.470802919708,25.3284671532847,22,30.5419708029197,"Levo-2_R1_stop.bam"
"4671","+",5599362,62,0,0,28,24.9838709677419,22,24.4838709677419,"Levo-2_R1_stop.bam"
"4672","+",5599363,2,0,0,28,24,22,22,"Levo-2_R1_stop.bam"
"4673","+",5599364,3,0,0,28,23,22,22,"Levo-2_R1_stop.bam"
"4674","+",5599365,3,0,0,28,23,22,22,"Levo-2_R1_stop.bam"
"4675","+",5599372,2,0,0,26,26,44,44,"Levo-2_R1_stop.bam"
"4676","+",5601620,4,0,0,147,133,44,44,"Levo-2_R1_stop.bam"
"4677","+",5612106,9,0,0,138.555555555556,122.555555555556,44,44,"Levo-2_R1_stop.bam"
"4678","+",5643384,7,0,0,25.8571428571429,25.8571428571429,22,40.8571428571429,"Levo-2_R1_stop.bam"
"4679","+",5714612,1,0,0,147,105,41,41,"Levo-2_R1_stop.bam"
"4680","+",5717407,3,0,0,147,134,44,44,"Levo-2_R1_stop.bam"
"4681","+",5717551,2,0,0,23,23,44,44,"Levo-2_R1_stop.bam"
"4682","+",5778981,7,0,0,123,97,42,42,"Levo-2_R1_stop.bam"
"4683","+",5813465,1,0,0,25,25,22,22,"Levo-2_R1_stop.bam"
"4684","+",5813466,802613,0,0,24.6409938538249,24.6301804231927,22,40.2295975769144,"Levo-2_R1_stop.bam"
"4685","+",5813467,638,0,0,25.3808777429467,24.8824451410658,22,35.7774294670846,"Levo-2_R1_stop.bam"
"4686","+",5813468,102,0,0,27.9117647058824,25.8627450980392,22,33.843137254902,"Levo-2_R1_stop.bam"
"4687","+",5813469,101,0,0,27.9405940594059,25.019801980198,22,24.3564356435644,"Levo-2_R1_stop.bam"
"4688","+",5813470,894,0,0,24.9161073825503,24.9116331096197,22,41.0357941834452,"Levo-2_R1_stop.bam"
"4689","+",5813471,2,0,0,28,23,22,22,"Levo-2_R1_stop.bam"
"4690","+",5813473,1,0,0,28,25,24,24,"Levo-2_R1_stop.bam"
"4691","+",5831959,16,0,0,140,140,44,44,"Levo-2_R1_stop.bam"
"4692","+",5840344,6,0,0,27.3333333333333,27.3333333333333,44,44,"Levo-2_R1_stop.bam"
"4693","+",5875221,284,0,0,24.9049295774648,24.9049295774648,22,39.2887323943662,"Levo-2_R1_stop.bam"
"4694","+",5876631,64,0,0,144.265625,43.296875,22,22,"Levo-2_R1_stop.bam"
"4695","+",5876634,1,0,0,147,43,22,22,"Levo-2_R1_stop.bam"
"4696","+",5901035,7,0,0,147,131,44,44,"Levo-2_R1_stop.bam"
"4697","+",5929286,1,0,0,147,130,44,44,"Levo-2_R1_stop.bam"
"4698","+",5947244,1,0,0,147,103,41,41,"Levo-2_R1_stop.bam"
"4699","+",5976118,25,0,0,145.32,130.64,44,44,"Levo-2_R1_stop.bam"
"4700","+",5988474,3,0,0,147,130,44,44,"Levo-2_R1_stop.bam"
"4701","+",6038865,3,0,0,147,130,44,44,"Levo-2_R1_stop.bam"
"4702","+",6039714,1,0,0,122,105,44,44,"Levo-2_R1_stop.bam"
"4703","+",6042045,4,0,0,22,22,22,22,"Levo-2_R1_stop.bam"
"4704","+",6054083,5,0,0,24,24,44,44,"Levo-2_R1_stop.bam"
"4705","+",6074422,4,0,0,147,131,44,44,"Levo-2_R1_stop.bam"
"4706","+",6077615,1,0,0,98,60,28,28,"Levo-2_R1_stop.bam"
"4707","+",6091497,6,0,0,147,42,22,22,"Levo-2_R1_stop.bam"
"4708","+",6100621,9,0,0,147,104,41,41,"Levo-2_R1_stop.bam"
"4709","+",6107202,5,0,0,147,123,42,42,"Levo-2_R1_stop.bam"
"4710","+",6107226,1,0,0,147,131,44,44,"Levo-2_R1_stop.bam"
"4711","+",6112261,1,0,0,128,101,25,25,"Levo-2_R1_stop.bam"
"4712","+",6149579,30,0,0,28,26,36,36,"Levo-2_R1_stop.bam"
"4713","+",6151478,1,0,0,140,140,44,44,"Levo-2_R1_stop.bam"
"4714","+",6171081,26202,0,0,23.1983054728647,23.1915884283642,22,40.3671093809633,"Levo-2_R1_stop.bam"
"4715","+",6171082,64,0,0,26.015625,25.890625,22,38.53125,"Levo-2_R1_stop.bam"
"4716","+",6171083,1,0,0,25,23,22,22,"Levo-2_R1_stop.bam"
"4717","+",6183614,2,0,0,81,65,18,18,"Levo-2_R1_stop.bam"
"4718","+",6194168,1,0,0,146,125,41,41,"Levo-2_R1_stop.bam"
"4719","+",6226505,1,0,0,147,113,42,42,"Levo-2_R1_stop.bam"
"4720","+",6230909,10,0,0,147,113,41,41.9,"Levo-2_R1_stop.bam"
"4721","+",6246089,1,0,0,147,102,41,41,"Levo-2_R1_stop.bam"
"4722","+",6246527,214,0,0,146.584112149533,44.6261682242991,22,22,"Levo-2_R1_stop.bam"
"4723","+",6248708,4,0,0,110,91,42,42,"Levo-2_R1_stop.bam"
"4724","+",6258811,3,0,0,141,124,44,44,"Levo-2_R1_stop.bam"
"4725","+",6266597,2,0,0,147,130,44,44,"Levo-2_R1_stop.bam"
"4726","+",6305897,2,0,0,147,113,42,42,"Levo-2_R1_stop.bam"
"4727","+",6312981,13,0,0,147,45.3076923076923,0,0,"Levo-2_R1_stop.bam"
"4728","+",6314425,1,0,0,147,50,0,0,"Levo-2_R1_stop.bam"
"4729","+",6322667,1,0,0,147,130,44,44,"Levo-2_R1_stop.bam"
"4730","+",6323537,30,0,0,145.5,44.5,22,22,"Levo-2_R1_stop.bam"
"4731","+",6330509,13,0,0,147,99,36,36,"Levo-2_R1_stop.bam"
"4732","+",6355688,7,0,0,127,38,22,22,"Levo-2_R1_stop.bam"
"4733","+",6361592,5,0,0,147,113,42,42,"Levo-2_R1_stop.bam"
"4734","+",6361593,1,0,0,147,112,41,41,"Levo-2_R1_stop.bam"
"4735","+",6406093,7,0,0,110.571428571429,95.5714285714286,42,43.1428571428571,"Levo-2_R1_stop.bam"
"4736","+",6441355,6,0,0,147,147,44,44,"Levo-2_R1_stop.bam"
"4737","+",6444401,1,0,0,147,147,44,44,"Levo-2_R1_stop.bam"
"4738","+",6493366,24,0,0,147,45,22,22,"Levo-2_R1_stop.bam"
"4739","+",6510236,1,0,0,147,70,2,2,"Levo-2_R1_stop.bam"
"4740","+",6528055,10,0,0,147,80,28,28,"Levo-2_R1_stop.bam"
"4741","+",6534674,1,0,0,28,28,44,44,"Levo-2_R1_stop.bam"
"4742","+",6535075,129741,0,0,24.6419636044119,24.6256233573042,22,40.1347916233111,"Levo-2_R1_stop.bam"
"4743","+",6535076,296,0,0,26.0945945945946,25.0844594594595,24,33.3648648648649,"Levo-2_R1_stop.bam"
"4744","+",6535077,132,0,0,28.0833333333333,26.0530303030303,22,35.8106060606061,"Levo-2_R1_stop.bam"
"4745","+",6535078,18,0,0,28,25,24,24,"Levo-2_R1_stop.bam"
"4746","-",6687,49,0,0,28,23.0204081632653,22,22,"Levo-2_R1_stop.bam"
"4747","-",6688,3,0,0,28,24,22,22,"Levo-2_R1_stop.bam"
"4748","-",6689,41,0,0,27.9756097560976,24.7073170731707,22,24.2439024390244,"Levo-2_R1_stop.bam"
"4749","-",6690,1683,0,0,26.4622697563874,25.3077837195484,22,34.1431966726084,"Levo-2_R1_stop.bam"
"4750","-",6691,3373,0,0,24.6605395790098,24.5419507856508,22,39.1897420693744,"Levo-2_R1_stop.bam"
"4751","-",6692,1441806,0,0,24.6240680091496,24.6173347870657,22,40.138252996589,"Levo-2_R1_stop.bam"
"4752","-",6693,6,0,0,23.6666666666667,23.6666666666667,22,40.3333333333333,"Levo-2_R1_stop.bam"
"4753","-",10828,3,0,0,147,131,44,44,"Levo-2_R1_stop.bam"
"4754","-",44757,2,0,0,147,125,44,44,"Levo-2_R1_stop.bam"
"4755","-",49166,4,0,0,147,131,44,44,"Levo-2_R1_stop.bam"
"4756","-",53503,1,0,0,147,132,44,44,"Levo-2_R1_stop.bam"
"4757","-",72021,7,0,0,147,103,41,41,"Levo-2_R1_stop.bam"
"4758","-",83063,7,0,0,141,116,42,42,"Levo-2_R1_stop.bam"
"4759","-",115589,9,0,0,28,23,22,22,"Levo-2_R1_stop.bam"
"4760","-",166148,4,0,0,146.75,130.25,44,44,"Levo-2_R1_stop.bam"
"4761","-",177562,1,0,0,147,103,41,41,"Levo-2_R1_stop.bam"
"4762","-",179972,1,0,0,147,125,44,44,"Levo-2_R1_stop.bam"
"4763","-",199846,2,0,0,147,135,44,44,"Levo-2_R1_stop.bam"
"4764","-",229163,7,0,0,28,25,24,24,"Levo-2_R1_stop.bam"
"4765","-",254392,7,0,0,147,136,44,44,"Levo-2_R1_stop.bam"
"4766","-",254864,15,0,0,124.666666666667,111.666666666667,42,43.8666666666667,"Levo-2_R1_stop.bam"
"4767","-",283378,1,0,0,147,133,44,44,"Levo-2_R1_stop.bam"
"4768","-",314672,13,0,0,147,45,22,22,"Levo-2_R1_stop.bam"
"4769","-",336600,8,0,0,147,147,44,44,"Levo-2_R1_stop.bam"
"4770","-",342205,5,0,0,147,147,44,44,"Levo-2_R1_stop.bam"
"4771","-",343673,3,0,0,147,130,44,44,"Levo-2_R1_stop.bam"
"4772","-",398155,5,0,0,146,125,44,44,"Levo-2_R1_stop.bam"
"4773","-",407971,1,0,0,28,27,42,42,"Levo-2_R1_stop.bam"
"4774","-",407972,3099,0,0,24.6005162955792,24.5982575024201,22,40.4010971281058,"Levo-2_R1_stop.bam"
"4775","-",414001,2,0,0,147,131,36,40,"Levo-2_R1_stop.bam"
"4776","-",436265,1,0,0,28,23,22,22,"Levo-2_R1_stop.bam"
"4777","-",436266,253,0,0,27.9762845849802,24.9723320158103,22,23.9604743083004,"Levo-2_R1_stop.bam"
"4778","-",436267,721,0,0,27.9861303744799,25.0540915395284,22,24.9015256588072,"Levo-2_R1_stop.bam"
"4779","-",436268,1429,0,0,27.9314205738279,25.9132260321903,22,35.4709587123863,"Levo-2_R1_stop.bam"
"4780","-",436269,869,0,0,26.1173762945915,25.1104718066743,22,33.0598388952819,"Levo-2_R1_stop.bam"
"4781","-",436270,1552107,0,0,24.6147997528521,24.6025841001941,22,40.1384949620097,"Levo-2_R1_stop.bam"
"4782","-",436271,6,0,0,25.6666666666667,25.6666666666667,22,39,"Levo-2_R1_stop.bam"
"4783","-",459933,7,0,0,138.428571428571,125.428571428571,44,44,"Levo-2_R1_stop.bam"
"4784","-",478242,1,0,0,128,80,36,36,"Levo-2_R1_stop.bam"
"4785","-",485884,4,0,0,147,130,44,44,"Levo-2_R1_stop.bam"
"4786","-",486374,3,0,0,147,114,41,41.3333333333333,"Levo-2_R1_stop.bam"
"4787","-",498097,5,0,0,136,107,37,37.4,"Levo-2_R1_stop.bam"
"4788","-",508327,1,0,0,147,130,44,44,"Levo-2_R1_stop.bam"
"4789","-",510874,37,0,0,145.621621621622,44.6216216216216,22,22,"Levo-2_R1_stop.bam"
"4790","-",515573,11,0,0,147,133,44,44,"Levo-2_R1_stop.bam"
"4791","-",564016,1,0,0,147,101,41,41,"Levo-2_R1_stop.bam"
"4792","-",570579,3,0,0,147,78,28,28,"Levo-2_R1_stop.bam"
"4793","-",577609,12,0,0,138.666666666667,126.666666666667,25,29.1666666666667,"Levo-2_R1_stop.bam"
"4794","-",624371,1,0,0,28,25,24,24,"Levo-2_R1_stop.bam"
"4795","-",624372,6,0,0,28,26,36,36,"Levo-2_R1_stop.bam"
"4796","-",624374,4487,0,0,24.6182304435035,24.6168932471585,22,39.5792288834411,"Levo-2_R1_stop.bam"
"4797","-",638116,7,0,0,147,132,44,44,"Levo-2_R1_stop.bam"
"4798","-",661444,8,0,0,147,130,44,44,"Levo-2_R1_stop.bam"
"4799","-",686700,2,0,0,147,69,24,24,"Levo-2_R1_stop.bam"
"4800","-",706844,1,0,0,147,146,42,42,"Levo-2_R1_stop.bam"
"4801","-",736324,1,0,0,147,50,0,0,"Levo-2_R1_stop.bam"
"4802","-",737768,46,0,0,146.434782608696,44.6086956521739,0,0,"Levo-2_R1_stop.bam"
"4803","-",754534,8,0,0,28,24,22,22,"Levo-2_R1_stop.bam"
"4804","-",754535,19,0,0,28,24.6842105263158,22,23.6842105263158,"Levo-2_R1_stop.bam"
"4805","-",754536,235,0,0,27.9191489361702,25.9191489361702,22,34.9872340425532,"Levo-2_R1_stop.bam"
"4806","-",754537,224,0,0,26.1116071428571,25.0892857142857,22,33.0357142857143,"Levo-2_R1_stop.bam"
"4807","-",754538,427576,0,0,24.6574620652235,24.6484227365427,22,40.292577226037,"Levo-2_R1_stop.bam"
"4808","-",754539,1,0,0,29,29,44,44,"Levo-2_R1_stop.bam"
"4809","-",755352,3,0,0,147,129,44,44,"Levo-2_R1_stop.bam"
"4810","-",768433,1,0,0,147,125,44,44,"Levo-2_R1_stop.bam"
"4811","-",788495,8,0,0,147,46,22,22,"Levo-2_R1_stop.bam"
"4812","-",796180,73,0,0,146.246575342466,44.2876712328767,22,22,"Levo-2_R1_stop.bam"
"4813","-",817319,2,0,0,131,30,22,22,"Levo-2_R1_stop.bam"
"4814","-",828113,1,0,0,147,134,25,25,"Levo-2_R1_stop.bam"
"4815","-",904910,11,0,0,147,133,25,25,"Levo-2_R1_stop.bam"
"4816","-",956531,2,0,0,147,141,44,44,"Levo-2_R1_stop.bam"
"4817","-",989420,4,0,0,132.75,120.75,44,44,"Levo-2_R1_stop.bam"
"4818","-",989552,1,0,0,25,24,36,36,"Levo-2_R1_stop.bam"
"4819","-",989553,563,0,0,23.7353463587922,23.5861456483126,22,38.3232682060391,"Levo-2_R1_stop.bam"
"4820","-",992460,1,0,0,147,147,44,44,"Levo-2_R1_stop.bam"
"4821","-",1020606,2,0,0,147,125,44,44,"Levo-2_R1_stop.bam"
"4822","-",1089686,7,0,0,147,147,44,44,"Levo-2_R1_stop.bam"
"4823","-",1123514,6,0,0,147,113,42,42,"Levo-2_R1_stop.bam"
"4824","-",1140050,2,0,0,146,126,44,44,"Levo-2_R1_stop.bam"
"4825","-",1160473,14,0,0,147,133,44,44,"Levo-2_R1_stop.bam"
"4826","-",1188588,2,0,0,24,24,44,44,"Levo-2_R1_stop.bam"
"4827","-",1244489,18,0,0,144.444444444444,144.444444444444,44,44,"Levo-2_R1_stop.bam"
"4828","-",1257596,7,0,0,147,131,44,44,"Levo-2_R1_stop.bam"
"4829","-",1257597,80,0,0,144.2375,130.15,39,43.9375,"Levo-2_R1_stop.bam"
"4830","-",1273517,1,0,0,147,114,42,42,"Levo-2_R1_stop.bam"
"4831","-",1396558,8,0,0,147,131,44,44,"Levo-2_R1_stop.bam"
"4832","-",1399700,3,0,0,147,130,44,44,"Levo-2_R1_stop.bam"
"4833","-",1417100,2,0,0,28,26,36,36,"Levo-2_R1_stop.bam"
"4834","-",1417101,3,0,0,26.6666666666667,25.6666666666667,24,36,"Levo-2_R1_stop.bam"
"4835","-",1417102,7170,0,0,24.5934449093445,24.5670850767085,22,39.60529986053,"Levo-2_R1_stop.bam"
"4836","-",1431064,3,0,0,28,25,24,24,"Levo-2_R1_stop.bam"
"4837","-",1431066,9,0,0,25.7777777777778,24.7777777777778,24,32,"Levo-2_R1_stop.bam"
"4838","-",1431067,13909,0,0,24.6853116687037,24.6720828240707,22,40.2077791358113,"Levo-2_R1_stop.bam"
"4839","-",1447221,1,0,0,147,130,25,25,"Levo-2_R1_stop.bam"
"4840","-",1483948,3,0,0,28,26,36,36,"Levo-2_R1_stop.bam"
"4841","-",1483949,4,0,0,25.75,25,24,38,"Levo-2_R1_stop.bam"
"4842","-",1483950,26463,0,0,24.6548010429657,24.6487926538941,22,40.242300570608,"Levo-2_R1_stop.bam"
"4843","-",1517155,7,0,0,137.857142857143,125.857142857143,44,44,"Levo-2_R1_stop.bam"
"4844","-",1569903,77,0,0,146.181818181818,45.3116883116883,22,22,"Levo-2_R1_stop.bam"
"4845","-",1581286,1,0,0,147,133,44,44,"Levo-2_R1_stop.bam"
"4846","-",1581287,10,0,0,147,134,44,44,"Levo-2_R1_stop.bam"
"4847","-",1620474,16,0,0,137.875,104,41,41,"Levo-2_R1_stop.bam"
"4848","-",1637547,1,0,0,147,128,44,44,"Levo-2_R1_stop.bam"
"4849","-",1745839,2,0,0,147,130,44,44,"Levo-2_R1_stop.bam"
"4850","-",1749988,1,0,0,147,134,44,44,"Levo-2_R1_stop.bam"
"4851","-",1767753,2,0,0,147,139,21,21,"Levo-2_R1_stop.bam"
"4852","-",1798931,5,0,0,147,133,44,44,"Levo-2_R1_stop.bam"
"4853","-",1803199,1,0,0,146,129,44,44,"Levo-2_R1_stop.bam"
"4854","-",1811760,62,0,0,28,26,36,36,"Levo-2_R1_stop.bam"
"4855","-",1816446,5,0,0,147,125,44,44,"Levo-2_R1_stop.bam"
"4856","-",1978888,2,0,0,147,128,44,44,"Levo-2_R1_stop.bam"
"4857","-",1991982,9,0,0,147,44,22,22,"Levo-2_R1_stop.bam"
"4858","-",2046865,3,0,0,132,115,44,44,"Levo-2_R1_stop.bam"
"4859","-",2061926,1,0,0,147,135,44,44,"Levo-2_R1_stop.bam"
"4860","-",2061935,3,0,0,147,144,44,44,"Levo-2_R1_stop.bam"
"4861","-",2068799,68,0,0,24.5,24.5,22,41.0882352941176,"Levo-2_R1_stop.bam"
"4862","-",2070230,1,0,0,147,133,44,44,"Levo-2_R1_stop.bam"
"4863","-",2079929,2,0,0,137,94,36,36,"Levo-2_R1_stop.bam"
"4864","-",2113519,1,0,0,147,147,44,44,"Levo-2_R1_stop.bam"
"4865","-",2137387,4,0,0,140,106,41,41,"Levo-2_R1_stop.bam"
"4866","-",2163936,2,0,0,137,122,44,44,"Levo-2_R1_stop.bam"
"4867","-",2199234,6,0,0,24,24,44,44,"Levo-2_R1_stop.bam"
"4868","-",2199254,368,0,0,24.4864130434783,24.3260869565217,22,38.2880434782609,"Levo-2_R1_stop.bam"
"4869","-",2258563,12,0,0,28,25,24,24,"Levo-2_R1_stop.bam"
"4870","-",2258564,54,0,0,27.962962962963,25.962962962963,22,34.2777777777778,"Levo-2_R1_stop.bam"
"4871","-",2258565,81,0,0,25.9259259259259,24.9012345679012,22,32.0246913580247,"Levo-2_R1_stop.bam"
"4872","-",2258566,221834,0,0,24.6128185940839,24.6052138085235,22,40.1733593587998,"Levo-2_R1_stop.bam"
"4873","-",2258567,2,0,0,24.5,24.5,22,33,"Levo-2_R1_stop.bam"
"4874","-",2259944,1,0,0,28,26,36,36,"Levo-2_R1_stop.bam"
"4875","-",2259947,537,0,0,23.9776536312849,23.9776536312849,22,38.6294227188082,"Levo-2_R1_stop.bam"
"4876","-",2273981,2,0,0,147,133,44,44,"Levo-2_R1_stop.bam"
"4877","-",2355273,1,0,0,139,114,42,42,"Levo-2_R1_stop.bam"
"4878","-",2356990,2,0,0,147,113,41,41.5,"Levo-2_R1_stop.bam"
"4879","-",2385852,4,0,0,114,93,42,42,"Levo-2_R1_stop.bam"
"4880","-",2426515,2,0,0,147,127,44,44,"Levo-2_R1_stop.bam"
"4881","-",2471438,35,0,0,27.3142857142857,26.3142857142857,22,38.3428571428571,"Levo-2_R1_stop.bam"
"4882","-",2471439,2199,0,0,24.9008640291041,24.8967712596635,22,40.6693951796271,"Levo-2_R1_stop.bam"
"4883","-",2506264,1,0,0,147,115,42,42,"Levo-2_R1_stop.bam"
"4884","-",2517062,4,0,0,147,133,39,40.25,"Levo-2_R1_stop.bam"
"4885","-",2567093,5,0,0,23,23,44,44,"Levo-2_R1_stop.bam"
"4886","-",2588270,4,0,0,147,46,22,22,"Levo-2_R1_stop.bam"
"4887","-",2590001,5,0,0,147,125,44,44,"Levo-2_R1_stop.bam"
"4888","-",2744371,13,0,0,147,113,41,41.9230769230769,"Levo-2_R1_stop.bam"
"4889","-",2782986,1,0,0,147,133,44,44,"Levo-2_R1_stop.bam"
"4890","-",2932775,21,0,0,28,27,22,22,"Levo-2_R1_stop.bam"
"4891","-",3052650,5,0,0,147,147,44,44,"Levo-2_R1_stop.bam"
"4892","-",3110768,6,0,0,147,114,11,11,"Levo-2_R1_stop.bam"
"4893","-",3123367,1,0,0,147,147,44,44,"Levo-2_R1_stop.bam"
"4894","-",3151908,8,0,0,147,130,44,44,"Levo-2_R1_stop.bam"
"4895","-",3237741,1,0,0,147,147,44,44,"Levo-2_R1_stop.bam"
"4896","-",3300895,5,0,0,147,125.8,42,43.2,"Levo-2_R1_stop.bam"
"4897","-",3407209,5,0,0,147,125,42,43.6,"Levo-2_R1_stop.bam"
"4898","-",3566762,3,0,0,147,117,36,36,"Levo-2_R1_stop.bam"
"4899","-",3594704,1,0,0,146,42,2,2,"Levo-2_R1_stop.bam"
"4900","-",3600840,3,0,0,147,125,44,44,"Levo-2_R1_stop.bam"
"4901","-",3619078,2,0,0,144,127,11,11,"Levo-2_R1_stop.bam"
"4902","-",3630760,3,0,0,147,62,22,22,"Levo-2_R1_stop.bam"
"4903","-",3672054,1,0,0,147,130,38,38,"Levo-2_R1_stop.bam"
"4904","-",3684004,1,0,0,146,127,44,44,"Levo-2_R1_stop.bam"
"4905","-",3699634,1,0,0,28,25,24,24,"Levo-2_R1_stop.bam"
"4906","-",3699635,2,0,0,24,23,24,24,"Levo-2_R1_stop.bam"
"4907","-",3699636,2514,0,0,25.1778042959427,24.9586316626889,22,38.8337311058075,"Levo-2_R1_stop.bam"
"4908","-",3699637,1,0,0,24,24,44,44,"Levo-2_R1_stop.bam"
"4909","-",3703242,4,0,0,24,24,44,44,"Levo-2_R1_stop.bam"
"4910","-",3750759,5,0,0,147,103,41,41,"Levo-2_R1_stop.bam"
"4911","-",3751772,1,0,0,147,112,42,42,"Levo-2_R1_stop.bam"
"4912","-",3787588,7,0,0,29.8571428571429,23.8571428571429,22,22,"Levo-2_R1_stop.bam"
"4913","-",3914743,1,0,0,140,123,44,44,"Levo-2_R1_stop.bam"
"4914","-",4004107,2,0,0,22,22,22,22,"Levo-2_R1_stop.bam"
"4915","-",4040924,5,0,0,135,30,22,22,"Levo-2_R1_stop.bam"
"4916","-",4242588,1,0,0,147,115,42,42,"Levo-2_R1_stop.bam"
"4917","-",4328173,9,0,0,129.888888888889,117.888888888889,44,44,"Levo-2_R1_stop.bam"
"4918","-",4367259,7,0,0,28,24,22,22,"Levo-2_R1_stop.bam"
"4919","-",4399097,5,0,0,28,23,22,22,"Levo-2_R1_stop.bam"
"4920","-",4399099,45,0,0,28,25.7777777777778,24,33.3333333333333,"Levo-2_R1_stop.bam"
"4921","-",4399100,515,0,0,27.9398058252427,25.895145631068,22,33.5728155339806,"Levo-2_R1_stop.bam"
"4922","-",4399101,524,0,0,25.3874045801527,24.5095419847328,22,31.2480916030534,"Levo-2_R1_stop.bam"
"4923","-",4399102,297815,0,0,24.6186625925491,24.6048419320719,22,40.042093245807,"Levo-2_R1_stop.bam"
"4924","-",4399103,2,0,0,23,23,44,44,"Levo-2_R1_stop.bam"
"4925","-",4428203,1,0,0,147,113,42,42,"Levo-2_R1_stop.bam"
"4926","-",4475304,427,0,0,146.042154566745,44.9906323185012,22,22,"Levo-2_R1_stop.bam"
"4927","-",4545760,12,0,0,147,132,44,44,"Levo-2_R1_stop.bam"
"4928","-",4579635,6,0,0,147,104,41,41,"Levo-2_R1_stop.bam"
"4929","-",4581925,6,0,0,147,43,22,22,"Levo-2_R1_stop.bam"
"4930","-",4653942,1,0,0,147,105,41,41,"Levo-2_R1_stop.bam"
"4931","-",4682897,2,0,0,147,48,22,22,"Levo-2_R1_stop.bam"
"4932","-",4682902,539,0,0,145.755102040816,51.7532467532468,22,22,"Levo-2_R1_stop.bam"
"4933","-",4703465,12,0,0,147,44,22,22,"Levo-2_R1_stop.bam"
"4934","-",4703467,2,0,0,147,46,22,22,"Levo-2_R1_stop.bam"
"4935","-",4747487,1,0,0,86,73,42,42,"Levo-2_R1_stop.bam"
"4936","-",4862892,8,0,0,22,22,22,22,"Levo-2_R1_stop.bam"
"4937","-",4908617,6,0,0,147,42,22,22,"Levo-2_R1_stop.bam"
"4938","-",4961566,75,0,0,25.44,24.44,24,30.48,"Levo-2_R1_stop.bam"
"4939","-",4983768,5,0,0,115,93,36,40.8,"Levo-2_R1_stop.bam"
"4940","-",5044398,3,0,0,147,76,24,24,"Levo-2_R1_stop.bam"
"4941","-",5110942,9,0,0,139.444444444444,125.666666666667,42,43.7777777777778,"Levo-2_R1_stop.bam"
"4942","-",5130391,3,0,0,133,114,44,44,"Levo-2_R1_stop.bam"
"4943","-",5162234,3,0,0,28,25,24,24,"Levo-2_R1_stop.bam"
"4944","-",5169908,1,0,0,126,82,36,36,"Levo-2_R1_stop.bam"
"4945","-",5199197,4,0,0,147,135,44,44,"Levo-2_R1_stop.bam"
"4946","-",5212814,106,0,0,145.377358490566,42.4811320754717,22,22,"Levo-2_R1_stop.bam"
"4947","-",5212820,65,0,0,145.907692307692,49.0153846153846,22,22,"Levo-2_R1_stop.bam"
"4948","-",5231237,6,0,0,147,130,44,44,"Levo-2_R1_stop.bam"
"4949","-",5371905,188,0,0,146.015957446808,43.0585106382979,22,22,"Levo-2_R1_stop.bam"
