"","strand.first","stop_pos","n","mean_qwidth","min_mapq","mean_mapq","file_name"
"1144","-",2259947,92,23.9239130434783,0,19.2608695652174,"Levo-3_stop.bam"
"1145","-",3052650,8,147,24,37.5,"Levo-3_stop.bam"
"1146","-",3360600,8,23.25,0,16.125,"Levo-3_stop.bam"
"1147","-",3415452,2,23,42,42,"Levo-3_stop.bam"
"1148","-",3642530,2,22,42,42,"Levo-3_stop.bam"
"1149","-",3699636,661,24.9546142208775,0,29.0060514372163,"Levo-3_stop.bam"
"1150","-",4399102,70434,24.6749155237527,0,25.7982366470739,"Levo-3_stop.bam"
"1151","-",4428193,2,147,42,42,"Levo-3_stop.bam"
"1152","-",5719628,2227,24.7292321508756,0,26.7283340817243,"Levo-3_stop.bam"
"1153","-",5861371,6,147,24,39,"Levo-3_stop.bam"
"1154","-",6114719,1,147,24,24,"Levo-3_stop.bam"
"1155","-",6453567,1,23,0,0,"Levo-3_stop.bam"
"1156","+",421002,3727,27.3675878722833,0,23.5747249798766,"subpool-ASV_ASV.bam"
"1157","+",647195,36,27,0,17.4166666666667,"subpool-ASV_ASV.bam"
"1158","+",649127,8038,27.5816123413785,0,21.7943518288131,"subpool-ASV_ASV.bam"
"1159","+",719522,329,27.4316109422492,0,22.1854103343465,"subpool-ASV_ASV.bam"
"1160","+",997822,213,27.8403755868545,0,25.9577464788732,"subpool-ASV_ASV.bam"
"1161","+",1054723,1593,27.6936597614564,0,26.2529817953547,"subpool-ASV_ASV.bam"
"1162","+",2233277,14545,27.4712959779993,0,24.837057408044,"subpool-ASV_ASV.bam"
"1163","+",2607843,3721,27.4848159097017,0,24.3719430260683,"subpool-ASV_ASV.bam"
"1164","+",3589705,2,27,42,42,"subpool-ASV_ASV.bam"
"1165","+",3660471,1441,27.8077723802915,0,24.7224149895906,"subpool-ASV_ASV.bam"
"1166","+",3688550,100,27.99,0,23.4,"subpool-ASV_ASV.bam"
"1167","+",3913660,160219,27.5201193366579,0,23.4390740174386,"subpool-ASV_ASV.bam"
"1168","+",3913661,1,31,8,8,"subpool-ASV_ASV.bam"
"1169","+",5131324,73,27.0821917808219,0,14.4794520547945,"subpool-ASV_ASV.bam"
"1170","+",5174422,3477,27.4966925510498,0,23.0911705493241,"subpool-ASV_ASV.bam"
"1171","+",5383308,19838,27.4050307490674,0,22.6288940417381,"subpool-ASV_ASV.bam"
"1172","+",5599358,92,26.3478260869565,0,34.3586956521739,"subpool-ASV_ASV.bam"
"1173","+",5599359,771474,27.5179202409932,0,23.1150771121256,"subpool-ASV_ASV.bam"
"1174","+",5599360,421,28.0071258907363,0,23.4061757719715,"subpool-ASV_ASV.bam"
"1175","+",5621133,795,27.3849056603774,0,20.5584905660377,"subpool-ASV_ASV.bam"
"1176","+",5621134,1,26,3,3,"subpool-ASV_ASV.bam"
"1177","+",5813466,217152,27.4605898172709,0,22.3612538682582,"subpool-ASV_ASV.bam"
"1178","+",5843615,1899,27.6714060031596,0,24.708794102159,"subpool-ASV_ASV.bam"
"1179","+",6535075,67883,27.4658898398715,0,24.5139136455372,"subpool-ASV_ASV.bam"
"1180","+",6535076,146,28.3630136986301,0,24.5616438356164,"subpool-ASV_ASV.bam"
"1181","-",6689,1365,27.4043956043956,0,20.4168498168498,"subpool-ASV_ASV.bam"
"1182","-",6691,539,27.3246753246753,0,20.6734693877551,"subpool-ASV_ASV.bam"
"1183","-",6692,1645487,27.4963132495122,0,22.7720656559426,"subpool-ASV_ASV.bam"
"1184","-",238428,1,31,42,42,"subpool-ASV_ASV.bam"
"1185","-",407972,217,27.8341013824885,0,23.3548387096774,"subpool-ASV_ASV.bam"
"1186","-",436266,1760,27.5744318181818,0,20.0153409090909,"subpool-ASV_ASV.bam"
"1187","-",436269,3,25,3,10,"subpool-ASV_ASV.bam"
"1188","-",436270,684249,27.4512041669042,0,23.2543299296016,"subpool-ASV_ASV.bam"
"1189","-",624374,5324,27.6557099924869,0,23.2973328324568,"subpool-ASV_ASV.bam"
"1190","-",750273,33,26.2121212121212,3,22.7272727272727,"subpool-ASV_ASV.bam"
"1191","-",754537,1,25,42,42,"subpool-ASV_ASV.bam"
"1192","-",754538,397157,27.5048205117875,0,22.9574047542911,"subpool-ASV_ASV.bam"
"1193","-",1241370,986,27.2494929006085,0,24.7434077079108,"subpool-ASV_ASV.bam"
"1194","-",1256870,721,27.6629680998613,0,23.5450762829404,"subpool-ASV_ASV.bam"
"1195","-",1355228,1,31,42,42,"subpool-ASV_ASV.bam"
"1196","-",1417102,2815,27.3626998223801,0,23.3733570159858,"subpool-ASV_ASV.bam"
"1197","-",1431067,40541,27.5582250067833,0,23.233763350682,"subpool-ASV_ASV.bam"
"1198","-",1482850,570,27.7087719298246,0,25.9210526315789,"subpool-ASV_ASV.bam"
"1199","-",1483949,2,26,0,4,"subpool-ASV_ASV.bam"
"1200","-",1483950,62737,27.4369192023846,0,21.6341871622806,"subpool-ASV_ASV.bam"
"1201","-",2017516,4442,27.5409725348942,0,21.9997748761819,"subpool-ASV_ASV.bam"
"1202","-",2068799,1015,27.8315270935961,0,20.6443349753695,"subpool-ASV_ASV.bam"
"1203","-",2199254,9589,27.5531337991449,0,23.567942434039,"subpool-ASV_ASV.bam"
"1204","-",2258566,163999,27.5137043518558,0,24.0113049469814,"subpool-ASV_ASV.bam"
"1205","-",2259947,7035,27.4044065387349,0,22.7051883439943,"subpool-ASV_ASV.bam"
"1206","-",2471439,110,27.3636363636364,0,25.0909090909091,"subpool-ASV_ASV.bam"
"1207","-",2658566,1071,27.6582633053221,0,23.3211951447246,"subpool-ASV_ASV.bam"
"1208","-",3699636,12109,27.4957469650673,0,22.9076719795194,"subpool-ASV_ASV.bam"
"1209","-",4397590,3,29,8,30.6666666666667,"subpool-ASV_ASV.bam"
"1210","-",4397591,163083,27.6183783717494,0,23.8495428708081,"subpool-ASV_ASV.bam"
"1211","-",4399101,2955,27.5553299492386,0,21.5404399323181,"subpool-ASV_ASV.bam"
"1212","-",4399102,1498459,27.4959475034018,0,21.5413741717324,"subpool-ASV_ASV.bam"
"1213","-",5157951,2882,27.6745315752949,0,22.2852185981957,"subpool-ASV_ASV.bam"
"1214","-",6352303,2,31,42,42,"subpool-ASV_ASV.bam"
"1215","+",5599359,3,27,3,4.66666666666667,"subpool-ASV_LAA.bam"
"1216","+",5813466,1,25,3,3,"subpool-ASV_LAA.bam"
"1217","-",6692,8,26.625,0,4.5,"subpool-ASV_LAA.bam"
"1218","-",436270,1,25,42,42,"subpool-ASV_LAA.bam"
"1219","-",754538,1,31,42,42,"subpool-ASV_LAA.bam"
"1220","-",2068799,2,25.5,0,20,"subpool-ASV_LAA.bam"
"1221","-",4397591,2,26,3,21.5,"subpool-ASV_LAA.bam"
"1222","-",4399102,14,27.7142857142857,0,17,"subpool-ASV_LAA.bam"
"1223","+",3913660,1,27,3,3,"subpool-ASV_LVA.bam"
"1224","+",5599359,1,26,42,42,"subpool-ASV_LVA.bam"
"1225","-",6692,6,26.1666666666667,3,29,"subpool-ASV_LVA.bam"
"1226","-",436270,4,26.75,8,25,"subpool-ASV_LVA.bam"
"1227","-",754538,1,31,42,42,"subpool-ASV_LVA.bam"
"1228","-",4399102,4,27.75,0,2.25,"subpool-ASV_LVA.bam"
"1229","+",3072224,1,147,24,24,"subpool-ASV_stop.bam"
"1230","+",5025401,5,147,24,38.4,"subpool-ASV_stop.bam"
"1231","+",5599359,7,26.5714285714286,0,14.1428571428571,"subpool-ASV_stop.bam"
"1232","+",5813466,3,22,0,14,"subpool-ASV_stop.bam"
"1233","+",6535075,1,23,42,42,"subpool-ASV_stop.bam"
"1234","-",6692,25,24.28,0,19.88,"subpool-ASV_stop.bam"
"1235","-",436270,13,25.1538461538462,0,19.6923076923077,"subpool-ASV_stop.bam"
"1236","-",2258566,1,28,42,42,"subpool-ASV_stop.bam"
"1237","-",2355273,1,147,42,42,"subpool-ASV_stop.bam"
"1238","-",2751485,6,147,24,39,"subpool-ASV_stop.bam"
"1239","-",4397591,3,23,0,15,"subpool-ASV_stop.bam"
"1240","-",4399102,12,23.6666666666667,0,11.6666666666667,"subpool-ASV_stop.bam"
"1241","+",2233277,3,29,24,36,"subpool-LAA_ASV.bam"
"1242","+",3913660,1,26,40,40,"subpool-LAA_ASV.bam"
"1243","-",6692,2,26,3,22.5,"subpool-LAA_ASV.bam"
"1244","-",436270,6,27.5,0,13.1666666666667,"subpool-LAA_ASV.bam"
"1245","-",2068799,6,26.8333333333333,3,35.1666666666667,"subpool-LAA_ASV.bam"
"1246","-",4397591,7,28.2857142857143,8,37.1428571428571,"subpool-LAA_ASV.bam"
"1247","-",4399102,9,27.8888888888889,3,27.4444444444444,"subpool-LAA_ASV.bam"
"1248","-",5157951,2,27,42,42,"subpool-LAA_ASV.bam"
"1249","+",184184,1,25,0,0,"subpool-LAA_LAA.bam"
"1250","+",598053,1,26,0,0,"subpool-LAA_LAA.bam"
"1251","+",647195,5065,27.4509378084896,0,28.9259624876604,"subpool-LAA_LAA.bam"
"1252","+",1054723,79937,27.4776261305778,0,27.0981147653777,"subpool-LAA_LAA.bam"
"1253","+",1054724,1,31,42,42,"subpool-LAA_LAA.bam"
"1254","+",1054861,1,31,0,0,"subpool-LAA_LAA.bam"
"1255","+",2018539,3,27,3,29,"subpool-LAA_LAA.bam"
"1256","+",2233277,81594,27.452888692796,0,28.4726205358237,"subpool-LAA_LAA.bam"
"1257","+",2519700,1,26,42,42,"subpool-LAA_LAA.bam"
"1258","+",2607844,490,27.2836734693878,0,31.1857142857143,"subpool-LAA_LAA.bam"
"1259","+",3913660,6662,27.5082557790453,0,27.5,"subpool-LAA_LAA.bam"
"1260","+",5172593,1,27,42,42,"subpool-LAA_LAA.bam"
"1261","+",5174422,98931,27.4347575582982,0,27.74525679514,"subpool-LAA_LAA.bam"
"1262","+",5174423,3,26,40,41.3333333333333,"subpool-LAA_LAA.bam"
"1263","+",5599359,3,26.6666666666667,3,29,"subpool-LAA_LAA.bam"
"1264","+",5599360,2,26.5,42,42,"subpool-LAA_LAA.bam"
"1265","+",5599372,5241,27.4819690898683,0,27.0877695096356,"subpool-LAA_LAA.bam"
"1266","+",5621133,40233,27.5412720900753,0,27.0425521338205,"subpool-LAA_LAA.bam"
"1267","+",5813466,504,27.2242063492063,0,29.9404761904762,"subpool-LAA_LAA.bam"
"1268","+",5813467,2140,27.2761682242991,0,28.9710280373832,"subpool-LAA_LAA.bam"
"1269","+",6035494,1,27,0,0,"subpool-LAA_LAA.bam"
"1270","+",6535076,3900,27.4815384615385,0,29.2766666666667,"subpool-LAA_LAA.bam"
"1271","-",436270,501,27.3552894211577,0,30.5169660678643,"subpool-LAA_LAA.bam"
"1272","-",750272,1,31,42,42,"subpool-LAA_LAA.bam"
"1273","-",750273,10667,27.4282366176057,0,27.2990531545889,"subpool-LAA_LAA.bam"
"1274","-",754538,1,25,8,8,"subpool-LAA_LAA.bam"
"1275","-",989553,82,27.7439024390244,0,30.3170731707317,"subpool-LAA_LAA.bam"
"1276","-",1204255,1,31,42,42,"subpool-LAA_LAA.bam"
"1277","-",1241370,105009,27.4723404660553,0,27.4815015855784,"subpool-LAA_LAA.bam"
"1278","-",2068798,1,31,0,0,"subpool-LAA_LAA.bam"
"1279","-",2068799,881896,27.4760062410987,0,27.9861389551602,"subpool-LAA_LAA.bam"
"1280","-",2097079,2,27,8,25,"subpool-LAA_LAA.bam"
"1281","-",2199254,65494,27.5024887775979,0,27.9104956179192,"subpool-LAA_LAA.bam"
"1282","-",2258565,3700,27.4562162162162,0,29.4386486486486,"subpool-LAA_LAA.bam"
"1283","-",2258566,210,27.1190476190476,0,18.7666666666667,"subpool-LAA_LAA.bam"
"1284","-",2259937,1109,27.0613165013526,0,26.1055004508566,"subpool-LAA_LAA.bam"
"1285","-",2259947,5032,27.4610492845787,0,28.8342607313196,"subpool-LAA_LAA.bam"
"1286","-",3699636,3557,27.279730109643,0,28.9224065223503,"subpool-LAA_LAA.bam"
"1287","-",4397590,314,27.2898089171975,0,27.6751592356688,"subpool-LAA_LAA.bam"
"1288","-",4397591,723704,27.5438190199308,0,26.7493339818489,"subpool-LAA_LAA.bam"
"1289","-",4399102,642683,27.4307271236364,0,26.7574791926969,"subpool-LAA_LAA.bam"
"1290","-",5157951,27125,27.4343963133641,0,26.856331797235,"subpool-LAA_LAA.bam"
"1291","+",1054723,8,27.5,3,18,"subpool-LAA_LVA.bam"
"1292","+",2233277,8,27,0,32.5,"subpool-LAA_LVA.bam"
"1293","+",5174422,8,27.625,0,20.625,"subpool-LAA_LVA.bam"
"1294","+",5621133,4,28.5,40,41.5,"subpool-LAA_LVA.bam"
"1295","-",1241370,14,27.6428571428571,0,29.1428571428571,"subpool-LAA_LVA.bam"
"1296","-",2068799,87,27.5632183908046,0,23.9770114942529,"subpool-LAA_LVA.bam"
"1297","-",2199254,1,27,8,8,"subpool-LAA_LVA.bam"
"1298","-",4397591,62,28.0645161290323,0,24.5322580645161,"subpool-LAA_LVA.bam"
"1299","-",4399102,69,27.3478260869565,0,26.9565217391304,"subpool-LAA_LVA.bam"
"1300","-",5157951,3,29.3333333333333,42,42,"subpool-LAA_LVA.bam"
"1301","+",647194,1,23,8,8,"subpool-LAA_stop.bam"
"1302","+",1054723,1,24,42,42,"subpool-LAA_stop.bam"
"1303","+",1390804,1,147,42,42,"subpool-LAA_stop.bam"
"1304","+",2206378,1,147,24,24,"subpool-LAA_stop.bam"
"1305","+",3373046,11,146,24,25.6363636363636,"subpool-LAA_stop.bam"
"1306","+",4012085,3,147,23,29.6666666666667,"subpool-LAA_stop.bam"
"1307","+",4566050,1,23,3,3,"subpool-LAA_stop.bam"
"1308","+",5599359,2,23,3,22.5,"subpool-LAA_stop.bam"
"1309","+",5641470,1,147,42,42,"subpool-LAA_stop.bam"
"1310","+",5813466,1,23,42,42,"subpool-LAA_stop.bam"
"1311","+",5927034,1,147,24,24,"subpool-LAA_stop.bam"
"1312","+",6171081,1,28,42,42,"subpool-LAA_stop.bam"
"1313","+",6535075,1,24,0,0,"subpool-LAA_stop.bam"
"1314","-",6692,2,24,40,41,"subpool-LAA_stop.bam"
"1315","-",433861,3,147,42,42,"subpool-LAA_stop.bam"
"1316","-",436270,3,24,42,42,"subpool-LAA_stop.bam"
"1317","-",1241370,3,24,0,0,"subpool-LAA_stop.bam"
"1318","-",1764808,1,147,2,2,"subpool-LAA_stop.bam"
"1319","-",2068799,6,25.6666666666667,3,34.8333333333333,"subpool-LAA_stop.bam"
"1320","-",2113519,1,147,42,42,"subpool-LAA_stop.bam"
"1321","-",2355273,1,147,24,24,"subpool-LAA_stop.bam"
"1322","-",2740512,1,147,24,24,"subpool-LAA_stop.bam"
"1323","-",3052650,1,147,42,42,"subpool-LAA_stop.bam"
"1324","-",4397591,2,24,42,42,"subpool-LAA_stop.bam"
"1325","-",4399102,9,23.8888888888889,0,20,"subpool-LAA_stop.bam"
"1326","-",5157951,3,23,24,24,"subpool-LAA_stop.bam"
"1327","-",5873853,5,146,23,38.2,"subpool-LAA_stop.bam"
"1328","+",2233277,3,27,42,42,"subpool-LVA_ASV.bam"
"1329","+",5599359,1,27,42,42,"subpool-LVA_ASV.bam"
"1330","-",6692,3,31,3,29,"subpool-LVA_ASV.bam"
"1331","-",436270,3,27.6666666666667,3,17.6666666666667,"subpool-LVA_ASV.bam"
"1332","-",1431067,1,26,0,0,"subpool-LVA_ASV.bam"
"1333","-",4397591,7,28.7142857142857,23,39.2857142857143,"subpool-LVA_ASV.bam"
"1334","-",4399102,22,27.6818181818182,0,30.9090909090909,"subpool-LVA_ASV.bam"
"1335","+",1054723,7,26.4285714285714,8,32.2857142857143,"subpool-LVA_LAA.bam"
"1336","+",2233277,26,26.6538461538462,0,26.3461538461538,"subpool-LVA_LAA.bam"
"1337","+",3913661,4,25,8,33.5,"subpool-LVA_LAA.bam"
"1338","+",5174422,4,27,0,31.5,"subpool-LVA_LAA.bam"
"1339","+",5599358,1,31,42,42,"subpool-LVA_LAA.bam"
"1340","+",5621133,10,27.4,3,38.1,"subpool-LVA_LAA.bam"
"1341","-",1241370,14,27.9285714285714,0,19.2142857142857,"subpool-LVA_LAA.bam"
"1342","-",2068799,81,27.5061728395062,0,24.6049382716049,"subpool-LVA_LAA.bam"
"1343","-",3699636,1,27,42,42,"subpool-LVA_LAA.bam"
"1344","-",4397591,178,27.8089887640449,0,26.9943820224719,"subpool-LVA_LAA.bam"
"1345","-",4399101,6,26.8333333333333,0,22,"subpool-LVA_LAA.bam"
"1346","-",4399102,213,27.4131455399061,0,29.2300469483568,"subpool-LVA_LAA.bam"
"1347","-",5157951,4,26.75,3,32.25,"subpool-LVA_LAA.bam"
"1348","+",647195,3539,27.4583215597626,0,29.1387397569935,"subpool-LVA_LVA.bam"
"1349","+",719522,77,26.4805194805195,0,29.3766233766234,"subpool-LVA_LVA.bam"
"1350","+",1054723,43430,27.5755238314529,0,29.2381994013355,"subpool-LVA_LVA.bam"
"1351","+",1054724,1,27,42,42,"subpool-LVA_LVA.bam"
"1352","+",2233277,138420,27.445000722439,0,29.6227568270481,"subpool-LVA_LVA.bam"
"1353","+",3913660,3207,27.3813532896788,0,29.6513875896476,"subpool-LVA_LVA.bam"
"1354","+",3913661,11384,27.5429550245959,0,26.5258257203092,"subpool-LVA_LVA.bam"
"1355","+",4397427,34,27.2647058823529,0,32.7941176470588,"subpool-LVA_LVA.bam"
"1356","+",5174422,25879,27.4270644151629,0,27.4442598245682,"subpool-LVA_LVA.bam"
"1357","+",5174424,789,27.4410646387833,0,26.2205323193916,"subpool-LVA_LVA.bam"
"1358","+",5599358,12688,27.5361759142497,0,28.7632408575032,"subpool-LVA_LVA.bam"
"1359","+",5599359,300,27.6233333333333,0,27.4366666666667,"subpool-LVA_LVA.bam"
"1360","+",5621133,44624,27.4659152025816,0,28.6489557188957,"subpool-LVA_LVA.bam"
"1361","+",5813466,40,26.3,0,35.475,"subpool-LVA_LVA.bam"
"1362","+",6111507,18,26.4444444444444,3,32.2777777777778,"subpool-LVA_LVA.bam"
"1363","+",6510253,20,28.05,0,19.95,"subpool-LVA_LVA.bam"
"1364","+",6535074,1,31,8,8,"subpool-LVA_LVA.bam"
"1365","+",6535075,122,27.2049180327869,3,34.1147540983607,"subpool-LVA_LVA.bam"
"1366","-",6692,1,27,3,3,"subpool-LVA_LVA.bam"
"1367","-",318249,1,31,8,8,"subpool-LVA_LVA.bam"
"1368","-",436270,328,27.2530487804878,0,23.5640243902439,"subpool-LVA_LVA.bam"
"1369","-",624372,1183,27.6289095519865,0,31.2493660185968,"subpool-LVA_LVA.bam"
"1370","-",743589,187,28.0106951871658,0,35.8823529411765,"subpool-LVA_LVA.bam"
"1371","-",1241370,57886,27.4947655737139,0,29.1367169954739,"subpool-LVA_LVA.bam"
"1372","-",1431066,4,31,8,28.75,"subpool-LVA_LVA.bam"
"1373","-",1976640,4,28,3,32.25,"subpool-LVA_LVA.bam"
"1374","-",2068797,1,25,42,42,"subpool-LVA_LVA.bam"
"1375","-",2068798,2,26.5,42,42,"subpool-LVA_LVA.bam"
"1376","-",2068799,533258,27.5005700805239,0,29.1888691777714,"subpool-LVA_LVA.bam"
"1377","-",2199207,110,27.7636363636364,23,23.1636363636364,"subpool-LVA_LVA.bam"
"1378","-",2199253,4,25.25,0,11.25,"subpool-LVA_LVA.bam"
"1379","-",2199254,7721,27.5044683331175,0,27.3534516254371,"subpool-LVA_LVA.bam"
"1380","-",2258565,1,27,24,24,"subpool-LVA_LVA.bam"
"1381","-",2258566,240,27.4916666666667,0,33.8458333333333,"subpool-LVA_LVA.bam"
"1382","-",2259947,4731,27.4755865567533,0,27.7588247727753,"subpool-LVA_LVA.bam"
"1383","-",3688486,94,27.8510638297872,0,33.6808510638298,"subpool-LVA_LVA.bam"
"1384","-",3699635,135,27.8222222222222,0,35.4074074074074,"subpool-LVA_LVA.bam"
"1385","-",3699636,4352,27.5160845588235,0,26.6670496323529,"subpool-LVA_LVA.bam"
"1386","-",4397590,12,27.75,3,32.3333333333333,"subpool-LVA_LVA.bam"
"1387","-",4397591,1181604,27.6319418349972,0,27.8612877072183,"subpool-LVA_LVA.bam"
"1388","-",4399098,5,25,3,34.2,"subpool-LVA_LVA.bam"
"1389","-",4399101,17270,27.4102489866821,0,26.5522872032426,"subpool-LVA_LVA.bam"
"1390","-",4399102,1406062,27.4378796952055,0,27.9889400325163,"subpool-LVA_LVA.bam"
"1391","-",5157950,1,26,42,42,"subpool-LVA_LVA.bam"
"1392","-",5157951,33498,27.4231297390889,0,29.0298226759807,"subpool-LVA_LVA.bam"
"1393","-",5842014,320,28.10625,0,27.303125,"subpool-LVA_LVA.bam"
"1394","+",1390804,2,147,23,23,"subpool-LVA_stop.bam"
"1395","+",1547920,5,147,23,30.6,"subpool-LVA_stop.bam"
"1396","+",1713116,2,147,42,42,"subpool-LVA_stop.bam"
"1397","+",1850245,7,144,42,42,"subpool-LVA_stop.bam"
"1398","+",2446056,1,147,42,42,"subpool-LVA_stop.bam"
"1399","+",2915847,1,147,42,42,"subpool-LVA_stop.bam"
"1400","+",3043580,2,147,24,33,"subpool-LVA_stop.bam"
"1401","+",4012085,7,147,42,42,"subpool-LVA_stop.bam"
"1402","+",5621133,1,23,24,24,"subpool-LVA_stop.bam"
"1403","+",5813466,3,25.3333333333333,0,16.6666666666667,"subpool-LVA_stop.bam"
"1404","+",6171081,1,24,24,24,"subpool-LVA_stop.bam"
"1405","-",6692,1,28,0,0,"subpool-LVA_stop.bam"
"1406","-",263284,3,147,40,41.3333333333333,"subpool-LVA_stop.bam"
"1407","-",436270,6,26.3333333333333,0,11.5,"subpool-LVA_stop.bam"
"1408","-",754538,1,28,40,40,"subpool-LVA_stop.bam"
"1409","-",1244489,1,146,24,24,"subpool-LVA_stop.bam"
"1410","-",1397313,1,147,42,42,"subpool-LVA_stop.bam"
"1411","-",2068799,2,28,8,8,"subpool-LVA_stop.bam"
"1412","-",2408866,7,147,24,26.5714285714286,"subpool-LVA_stop.bam"
"1413","-",2948465,1,147,24,24,"subpool-LVA_stop.bam"
"1414","-",3237741,1,147,42,42,"subpool-LVA_stop.bam"
"1415","-",4397591,10,26.1,0,30.2,"subpool-LVA_stop.bam"
"1416","-",4399102,12,23.75,3,32.6666666666667,"subpool-LVA_stop.bam"
"1417","-",5921177,1,147,42,42,"subpool-LVA_stop.bam"
"1418","+",5599359,4,27.75,42,42,"subpool-stop_ASV.bam"
"1419","+",5813466,4,29,3,15.25,"subpool-stop_ASV.bam"
"1420","+",6171081,1,31,42,42,"subpool-stop_ASV.bam"
"1421","-",6692,11,28.2727272727273,3,17.1818181818182,"subpool-stop_ASV.bam"
"1422","-",436270,15,26.8,3,30.2666666666667,"subpool-stop_ASV.bam"
"1423","-",2258566,2,29,8,8,"subpool-stop_ASV.bam"
"1424","-",4399102,3,28,3,16,"subpool-stop_ASV.bam"
"1425","+",647194,1,31,42,42,"subpool-stop_LAA.bam"
"1426","+",3913660,2,29,42,42,"subpool-stop_LAA.bam"
"1427","+",5599359,3,31,3,17.6666666666667,"subpool-stop_LAA.bam"
"1428","+",5813466,3,29.6666666666667,0,15,"subpool-stop_LAA.bam"
"1429","+",6171081,1,31,42,42,"subpool-stop_LAA.bam"
"1430","-",6692,6,26.6666666666667,3,4.66666666666667,"subpool-stop_LAA.bam"
"1431","-",436270,2,29,3,22.5,"subpool-stop_LAA.bam"
"1432","-",2068799,1,31,8,8,"subpool-stop_LAA.bam"
"1433","-",2258566,5,26.6,0,33.6,"subpool-stop_LAA.bam"
"1434","-",4399102,4,27.75,3,22.75,"subpool-stop_LAA.bam"
"1435","-",436270,1,26,0,0,"subpool-stop_LVA.bam"
"1436","-",4399102,1,27,8,8,"subpool-stop_LVA.bam"
"1437","+",421002,694,24.0994236311239,0,21.9668587896254,"subpool-stop_stop.bam"
"1438","+",461080,1182,24.4602368866328,0,24.1040609137056,"subpool-stop_stop.bam"
"1439","+",585243,1,24,8,8,"subpool-stop_stop.bam"
"1440","+",647194,314063,24.353757048745,0,22.4834539566902,"subpool-stop_stop.bam"
"1441","+",647195,1,22,3,3,"subpool-stop_stop.bam"
"1442","+",649127,32306,24.336934315607,0,22.1876431622609,"subpool-stop_stop.bam"
"1443","+",719522,442,24.2058823529412,0,22.7669683257919,"subpool-stop_stop.bam"
"1444","+",803342,1,23,42,42,"subpool-stop_stop.bam"
"1445","+",986090,3,28,3,3,"subpool-stop_stop.bam"
"1446","+",1001971,17,25.7647058823529,0,18.6470588235294,"subpool-stop_stop.bam"
"1447","+",1054723,750,24.412,0,25.372,"subpool-stop_stop.bam"
"1448","+",1164017,56,25.25,0,4.82142857142857,"subpool-stop_stop.bam"
"1449","+",2233277,15790,24.3161494616846,0,23.5112096263458,"subpool-stop_stop.bam"
"1450","+",2315652,54,23.962962962963,0,22.9444444444444,"subpool-stop_stop.bam"
"1451","+",2607843,3422,24.2773232028054,0,23.978959672706,"subpool-stop_stop.bam"
"1452","+",3072224,5,147,23,27.2,"subpool-stop_stop.bam"
"1453","+",3660471,26,26.1538461538462,24,29,"subpool-stop_stop.bam"
"1454","+",3758923,40,24.7,0,26.425,"subpool-stop_stop.bam"
"1455","+",3903268,6,24,42,42,"subpool-stop_stop.bam"
"1456","+",3913660,223429,24.333918157446,0,22.2159164656334,"subpool-stop_stop.bam"
"1457","+",3913661,1,24,42,42,"subpool-stop_stop.bam"
"1458","+",4263441,1,147,42,42,"subpool-stop_stop.bam"
"1459","+",4615579,184,23.679347826087,0,20.1358695652174,"subpool-stop_stop.bam"
"1460","+",4618708,1,23,0,0,"subpool-stop_stop.bam"
"1461","+",5383308,5817,24.296544610624,0,21.5777892384391,"subpool-stop_stop.bam"
"1462","+",5383309,1,28,8,8,"subpool-stop_stop.bam"
"1463","+",5599359,528101,24.3442049910907,0,23.028083643091,"subpool-stop_stop.bam"
"1464","+",5599360,6,23.1666666666667,0,28.5,"subpool-stop_stop.bam"
"1465","+",5599361,1,28,42,42,"subpool-stop_stop.bam"
"1466","+",5621133,105,23.9238095238095,0,20.2,"subpool-stop_stop.bam"
"1467","+",5702677,2,25,3,13,"subpool-stop_stop.bam"
"1468","+",5805541,140,24.4285714285714,0,24.3642857142857,"subpool-stop_stop.bam"
"1469","+",5813466,858156,24.3498524743753,0,22.1268941777486,"subpool-stop_stop.bam"
"1470","+",5813467,3,22.6666666666667,3,29,"subpool-stop_stop.bam"
"1471","+",5833610,5,22.8,3,12.8,"subpool-stop_stop.bam"
"1472","+",5843615,954,24.3029350104822,0,25.604821802935,"subpool-stop_stop.bam"
"1473","+",5875221,582,24.6872852233677,0,22.340206185567,"subpool-stop_stop.bam"
"1474","+",6171081,409266,24.348839141292,0,22.6939203354298,"subpool-stop_stop.bam"
"1475","+",6171082,18,24,0,18.5555555555556,"subpool-stop_stop.bam"
"1476","+",6535075,63965,24.3774876885797,0,24.202407566638,"subpool-stop_stop.bam"
"1477","+",6535077,1,23,8,8,"subpool-stop_stop.bam"
"1478","-",6691,1649,24.3268647665252,0,22.1837477258945,"subpool-stop_stop.bam"
"1479","-",6692,1490350,24.338734525447,0,22.6789633307612,"subpool-stop_stop.bam"
"1480","-",236778,35,25.3714285714286,0,30.8571428571429,"subpool-stop_stop.bam"
"1481","-",407972,75,23.6133333333333,0,21.36,"subpool-stop_stop.bam"
